MiniDOT Logger Concatenated Data File,,,,,,,,,
Sensor:             7450-546688,,,,,,,,,
Concatenation Date: 2023Aug09 10:55:18 AST,,,,,,,,,
,,,,,,,,,
DO concentration compensated for salinity: 40.0 (ppt),,,,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,,,
,,,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q,,
1690238460,           2023-07-24 22:41:00,           2023-07-25 01:41:00,3.54,19.115,7.149793,97.995442,0.913,546688,copper
1690239060,           2023-07-24 22:51:00,           2023-07-25 01:51:00,3.54,19.099,7.160622,98.115072,0.914,546688,copper
1690239660,           2023-07-24 23:01:00,           2023-07-25 02:01:00,3.54,19.099,7.151162,97.985447,0.913,546688,copper
1690240260,           2023-07-24 23:11:00,           2023-07-25 02:11:00,3.54,19.099,7.151162,97.985447,0.913,546688,copper
1690240860,           2023-07-24 23:21:00,           2023-07-25 02:21:00,3.54,19.09,7.155775,98.03247,0.913,546688,copper
1690241460,           2023-07-24 23:31:00,           2023-07-25 02:31:00,3.54,19.057,7.1585,98.010421,0.913,546688,copper
1690242060,           2023-07-24 23:41:00,           2023-07-25 02:41:00,3.54,19.099,7.159834,98.10427,0.914,546688,copper
1690242660,           2023-07-24 23:51:00,           2023-07-25 02:51:00,3.54,19.099,7.150374,97.974645,0.913,546688,copper
1690243260,           2023-07-25 00:01:00,           2023-07-25 03:01:00,3.54,19.099,7.149585,97.963843,0.913,546688,copper
1690243860,           2023-07-25 00:11:00,           2023-07-25 03:11:00,3.54,19.124,7.152275,98.045639,0.914,546688,copper
1690244460,           2023-07-25 00:21:00,           2023-07-25 03:21:00,3.54,19.124,7.147544,97.980794,0.913,546688,copper
1690245060,           2023-07-25 00:31:00,           2023-07-25 03:31:00,3.54,19.124,7.153063,98.056447,0.914,546688,copper
1690245660,           2023-07-25 00:41:00,           2023-07-25 03:41:00,3.54,19.115,7.15137,98.017053,0.914,546688,copper
1690246260,           2023-07-25 00:51:00,           2023-07-25 03:51:00,3.54,19.107,7.151266,98.00125,0.913,546688,copper
1690246860,           2023-07-25 01:01:00,           2023-07-25 04:01:00,3.54,19.09,7.164447,98.151271,0.914,546688,copper
1690247460,           2023-07-25 01:11:00,           2023-07-25 04:11:00,3.54,19.115,7.147428,97.963025,0.913,546688,copper
1690248060,           2023-07-25 01:21:00,           2023-07-25 04:21:00,3.54,19.09,7.154987,98.02167,0.913,546688,copper
1690248660,           2023-07-25 01:31:00,           2023-07-25 04:31:00,3.54,19.082,7.15646,98.027457,0.913,546688,copper
1690249260,           2023-07-25 01:41:00,           2023-07-25 04:41:00,3.54,19.09,7.162082,98.118871,0.914,546688,copper
1690249860,           2023-07-25 01:51:00,           2023-07-25 04:51:00,3.54,19.09,7.169177,98.216072,0.914,546688,copper
1690250460,           2023-07-25 02:01:00,           2023-07-25 05:01:00,3.54,19.09,7.159717,98.086471,0.914,546688,copper
1690251060,           2023-07-25 02:11:00,           2023-07-25 05:11:00,3.54,19.099,7.159046,98.093468,0.914,546688,copper
1690251660,           2023-07-25 02:21:00,           2023-07-25 05:21:00,3.54,19.09,7.166024,98.172871,0.914,546688,copper
1690252260,           2023-07-25 02:31:00,           2023-07-25 05:31:00,3.54,19.09,7.169177,98.216072,0.914,546688,copper
1690252860,           2023-07-25 02:41:00,           2023-07-25 05:41:00,3.54,19.073,7.161861,98.085241,0.914,546688,copper
1690253460,           2023-07-25 02:51:00,           2023-07-25 05:51:00,3.54,19.09,7.162082,98.118871,0.914,546688,copper
1690254060,           2023-07-25 03:01:00,           2023-07-25 06:01:00,3.54,19.073,7.165014,98.128427,0.913,546688,copper
1690254660,           2023-07-25 03:11:00,           2023-07-25 06:11:00,3.54,19.09,7.159717,98.086471,0.914,546688,copper
1690255260,           2023-07-25 03:21:00,           2023-07-25 06:21:00,3.54,19.082,7.154095,97.995061,0.913,546688,copper
1690255860,           2023-07-25 03:31:00,           2023-07-25 06:31:00,3.54,19.082,7.169861,98.211029,0.914,546688,copper
1690256460,           2023-07-25 03:41:00,           2023-07-25 06:41:00,3.54,19.073,7.168168,98.171613,0.914,546688,copper
1690257060,           2023-07-25 03:51:00,           2023-07-25 06:51:00,3.54,19.082,7.169073,98.20023,0.914,546688,copper
1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,3.54,19.082,7.158825,98.059852,0.913,546688,copper
1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,3.54,19.09,7.164447,98.151271,0.914,546688,copper
1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,3.54,19.09,7.166812,98.183672,0.914,546688,copper
1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,3.54,19.057,7.168748,98.150728,0.913,546688,copper
1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,3.54,19.065,7.164122,98.101801,0.913,546688,copper
1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,3.54,19.073,7.165803,98.139223,0.913,546688,copper
1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,3.54,19.082,7.174591,98.275819,0.914,546688,copper
1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,3.54,19.073,7.165803,98.139223,0.913,546688,copper
1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,3.54,19.082,7.167496,98.178634,0.914,546688,copper
1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,3.54,19.09,7.173907,98.280872,0.914,546688,copper
1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,3.54,19.099,7.177966,98.352717,0.914,546688,copper
1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,3.53,19.501,7.125589,98.355453,0.914,546688,copper
1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,3.53,20.306,7.035499,98.538456,0.915,546688,copper
1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,3.53,21.05,6.949775,98.642775,0.914,546688,copper
1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,3.53,22.154,6.825119,98.779677,0.915,546688,copper
1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,3.53,22.898,6.750403,98.972037,0.915,546688,copper
1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,3.53,24.784,6.555725,99.265206,0.916,546688,copper
1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,3.53,27.683,6.286645,99.865916,0.919,546688,copper
1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,3.52,28.673,6.175954,99.687195,0.917,546688,copper
1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,3.52,29.453,6.105359,99.782629,0.918,546688,copper
1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,3.52,30.186,6.030863,99.715327,0.918,546688,copper
1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,3.52,30.88,5.960595,99.633532,0.918,546688,copper
1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,3.52,31.271,5.884343,98.961309,0.918,546688,copper
1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,3.52,32.54,5.722531,98.149723,0.916,546688,copper
1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,3.52,36.146,5.2648,95.369601,0.907,546688,copper
1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,3.52,36.064,6.253962,113.149118,0.908,546688,copper
1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,3.52,34.49,6.736795,119.034254,0.916,546688,copper
1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,3.53,34.526,6.80819,120.361281,0.917,546688,copper
1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,3.53,34.562,6.894131,121.946967,0.917,546688,copper
1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,3.53,34.651,6.876375,121.796597,0.916,546688,copper
1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,3.53,34.795,6.984343,123.978212,0.916,546688,copper
1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,3.53,34.92,7.331349,130.383447,0.909,546688,copper
1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,3.53,35.01,7.602146,135.382878,0.915,546688,copper
1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,3.53,34.884,7.130613,126.74467,0.916,546688,copper
1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,3.53,34.759,6.905644,122.514656,0.915,546688,copper
1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,3.53,34.687,6.84601,121.324724,0.916,546688,copper
1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,3.54,34.634,6.780906,120.074778,0.916,546688,copper
1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,3.54,34.589,6.742536,119.314166,0.916,546688,copper
1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,3.54,34.678,6.86693,121.678924,0.915,546688,copper
1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,3.54,34.893,6.90688,122.784529,0.915,546688,copper
1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,3.53,35.073,7.028149,125.27966,0.914,546688,copper
1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,3.53,35.243,7.164735,128.041469,0.913,546688,copper
1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,3.53,35.279,7.238644,129.432328,0.914,546688,copper
1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,3.54,35.423,7.371012,132.084634,0.914,546688,copper
1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,3.54,35.495,7.436404,133.400556,0.914,546688,copper
1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,3.54,35.621,7.616381,136.887639,0.914,546688,copper
1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,3.54,35.748,7.737373,139.327159,0.914,546688,copper
1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,3.54,35.829,7.849838,141.523911,0.913,546688,copper
1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,3.54,35.883,7.891656,142.392897,0.913,546688,copper
1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,3.54,35.983,8.113593,146.616606,0.914,546688,copper
1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,3.54,36.019,8.239402,148.970223,0.914,546688,copper
1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,3.54,36.146,8.280425,149.99637,0.913,546688,copper
1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,3.54,36.182,8.256532,149.644003,0.914,546688,copper
1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,3.54,36.218,8.235873,149.34986,0.913,546688,copper
1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,3.55,36.109,8.448362,152.953891,0.913,546688,copper
1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,3.55,35.892,7.98722,144.136621,0.914,546688,copper
1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,3.55,35.901,7.936342,143.237764,0.914,546688,copper
1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,3.55,35.811,7.78817,140.374255,0.914,546688,copper
1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,3.55,35.685,7.687393,138.296541,0.914,546688,copper
1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,3.55,35.585,7.552938,135.674114,0.915,546688,copper
1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,3.55,35.54,7.440889,133.571172,0.914,546688,copper
1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,3.55,35.513,7.442242,133.541339,0.914,546688,copper
1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,3.55,35.504,7.468839,134.000499,0.914,546688,copper
1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,3.55,35.513,7.538474,135.268104,0.915,546688,copper
1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,3.55,35.486,7.518798,134.860386,0.915,546688,copper
1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,3.55,35.423,7.438932,133.301737,0.915,546688,copper
1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,3.55,35.315,7.21716,129.118032,0.915,546688,copper
1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,3.55,35.234,7.083812,126.578154,0.914,546688,copper
1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,3.55,35.1,7.068813,126.055739,0.915,546688,copper
1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,3.55,35.082,7.176945,127.949338,0.916,546688,copper
1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,3.55,35.117,7.095645,126.566606,0.915,546688,copper
1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,3.55,35.019,7.135128,127.083214,0.916,546688,copper
1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,3.55,34.947,6.949396,123.64096,0.916,546688,copper
1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,3.55,34.866,7.245983,128.760389,0.916,546688,copper
1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,3.55,34.902,7.579236,134.755381,0.916,546688,copper
1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,3.56,34.705,7.321167,129.780696,0.917,546688,copper
1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,3.56,34.428,6.732195,118.841461,0.917,546688,copper
1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,3.55,34.205,6.353986,111.786804,0.916,546688,copper
1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,3.55,34.098,6.039086,106.074412,0.916,546688,copper
1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,3.55,34.08,6.065574,106.510566,0.917,546688,copper
1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,3.56,34.009,5.851929,102.648285,0.916,546688,copper
1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,3.55,34.098,6.442661,113.163052,0.918,546688,copper
1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,3.56,33.973,6.167992,108.133181,0.917,546688,copper
1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,3.56,33.822,5.602741,97.998375,0.915,546688,copper
1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,3.56,33.76,5.465923,95.51512,0.915,546688,copper
1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,3.56,33.698,5.345261,93.318481,0.916,546688,copper
1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,3.56,33.716,5.456721,95.29048,0.916,546688,copper
1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,3.56,33.822,5.885138,102.93781,0.917,546688,copper
1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,3.56,33.831,5.836798,102.106276,0.918,546688,copper
1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,3.56,33.804,6.001177,104.938725,0.917,546688,copper
1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,3.56,33.787,5.87921,102.779382,0.916,546688,copper
1690312260,           2023-07-25 19:11:00,           2023-07-25 22:11:00,3.56,33.778,5.942875,103.878137,0.916,546688,copper
1690312860,           2023-07-25 19:21:00,           2023-07-25 22:21:00,3.56,33.742,5.947424,103.900712,0.916,546688,copper
1690313460,           2023-07-25 19:31:00,           2023-07-25 22:31:00,3.56,33.698,5.93658,103.64182,0.917,546688,copper
1690314060,           2023-07-25 19:41:00,           2023-07-25 22:41:00,3.56,33.68,5.982415,104.413401,0.917,546688,copper
1690314660,           2023-07-25 19:51:00,           2023-07-25 22:51:00,3.56,33.627,5.967463,104.068382,0.917,546688,copper
1690315260,           2023-07-25 20:01:00,           2023-07-25 23:01:00,3.56,33.609,5.956024,103.840404,0.916,546688,copper
1690315860,           2023-07-25 20:11:00,           2023-07-25 23:11:00,3.56,33.6,5.941432,103.571792,0.918,546688,copper
1690316460,           2023-07-25 20:21:00,           2023-07-25 23:21:00,3.56,33.627,5.771452,100.650078,0.916,546688,copper
1690317060,           2023-07-25 20:31:00,           2023-07-25 23:31:00,3.56,33.654,5.518373,96.276151,0.915,546688,copper
1690317660,           2023-07-25 20:41:00,           2023-07-25 23:41:00,3.56,33.725,5.574572,97.361845,0.916,546688,copper
1690318260,           2023-07-25 20:51:00,           2023-07-25 23:51:00,3.56,33.751,5.693365,99.475959,0.916,546688,copper
1690318860,           2023-07-25 21:01:00,           2023-07-26 00:01:00,3.56,33.76,5.853177,102.282243,0.916,546688,copper
