MiniDOT Logger Concatenated Data File,,,,,,,,,
Sensor:             7450-715405,,,,,,,,,
Concatenation Date: 2023Aug09 10:55:31 AST,,,,,,,,,
,,,,,,,,,
DO concentration compensated for salinity: 40.0 (ppt),,,,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,,,
,,,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q,,
1690215060,           2023-07-24 16:11:00,           2023-07-24 19:11:00,3.52,19.839,7.097544,98.572237,0.917,715405,copper
1690215660,           2023-07-24 16:21:00,           2023-07-24 19:21:00,3.52,19.755,7.108317,98.571497,0.917,715405,copper
1690216260,           2023-07-24 16:31:00,           2023-07-24 19:31:00,3.52,19.663,7.122928,98.609136,0.917,715405,copper
1690216860,           2023-07-24 16:41:00,           2023-07-24 19:41:00,3.52,19.587,7.135371,98.644889,0.917,715405,copper
1690217460,           2023-07-24 16:51:00,           2023-07-24 19:51:00,3.52,19.52,7.138456,98.567184,0.917,715405,copper
1690218060,           2023-07-24 17:01:00,           2023-07-24 20:01:00,3.52,19.478,7.159217,98.778186,0.918,715405,copper
1690218660,           2023-07-24 17:11:00,           2023-07-24 20:11:00,3.52,19.47,7.145703,98.577344,0.917,715405,copper
1690219260,           2023-07-24 17:21:00,           2023-07-24 20:21:00,3.52,19.428,7.16015,98.700987,0.917,715405,copper
1690219860,           2023-07-24 17:31:00,           2023-07-24 20:31:00,3.52,19.42,7.156102,98.630793,0.917,715405,copper
1690220460,           2023-07-24 17:41:00,           2023-07-24 20:41:00,3.52,19.361,7.164017,98.633554,0.917,715405,copper
1690221060,           2023-07-24 17:51:00,           2023-07-24 20:51:00,3.52,19.369,7.169642,98.72542,0.917,715405,copper
1690221660,           2023-07-24 18:01:00,           2023-07-24 21:01:00,3.52,19.369,7.157022,98.551646,0.917,715405,copper
1690222260,           2023-07-24 18:11:00,           2023-07-24 21:11:00,3.52,19.327,7.162789,98.555388,0.917,715405,copper
1690222860,           2023-07-24 18:21:00,           2023-07-24 21:21:00,3.52,19.352,7.162323,98.59402,0.917,715405,copper
1690223460,           2023-07-24 18:31:00,           2023-07-24 21:31:00,3.52,19.336,7.176313,98.757716,0.918,715405,copper
1690224060,           2023-07-24 18:41:00,           2023-07-24 21:41:00,3.52,19.327,7.163577,98.566239,0.917,715405,copper
1690224660,           2023-07-24 18:51:00,           2023-07-24 21:51:00,3.52,19.319,7.16584,98.582952,0.917,715405,copper
1690225260,           2023-07-24 19:01:00,           2023-07-24 22:01:00,3.52,19.277,7.177914,98.67324,0.918,715405,copper
1690225860,           2023-07-24 19:11:00,           2023-07-24 22:11:00,3.52,19.302,7.163254,98.516749,0.917,715405,copper
1690226460,           2023-07-24 19:21:00,           2023-07-24 22:21:00,3.52,19.277,7.169239,98.553991,0.917,715405,copper
1690227060,           2023-07-24 19:31:00,           2023-07-24 22:31:00,3.52,19.268,7.168334,98.525323,0.917,715405,copper
1690227660,           2023-07-24 19:41:00,           2023-07-24 22:41:00,3.52,19.268,7.168334,98.525323,0.917,715405,copper
1690228260,           2023-07-24 19:51:00,           2023-07-24 22:51:00,3.52,19.252,7.179167,98.645327,0.917,715405,copper
1690228860,           2023-07-24 20:01:00,           2023-07-24 23:01:00,3.52,19.26,7.174539,98.596174,0.917,715405,copper
1690229460,           2023-07-24 20:11:00,           2023-07-24 23:11:00,3.52,19.235,7.179735,98.622437,0.917,715405,copper
1690230060,           2023-07-24 20:21:00,           2023-07-24 23:21:00,3.52,19.243,7.175107,98.573307,0.917,715405,copper
1690230660,           2023-07-24 20:31:00,           2023-07-24 23:31:00,3.52,19.252,7.173647,98.569479,0.917,715405,copper
1690231260,           2023-07-24 20:41:00,           2023-07-24 23:41:00,3.52,19.226,7.172521,98.507116,0.917,715405,copper
1690231860,           2023-07-24 20:51:00,           2023-07-24 23:51:00,3.52,19.235,7.167906,98.459962,0.916,715405,copper
1690232460,           2023-07-24 21:01:00,           2023-07-25 00:01:00,3.52,19.218,7.17084,98.469606,0.917,715405,copper
1690233060,           2023-07-24 21:11:00,           2023-07-25 00:11:00,3.52,19.226,7.172521,98.507116,0.917,715405,copper
1690233660,           2023-07-24 21:21:00,           2023-07-25 00:21:00,3.52,19.226,7.165424,98.409648,0.917,715405,copper
1690234260,           2023-07-24 21:31:00,           2023-07-25 00:31:00,3.52,19.209,7.171512,98.462601,0.917,715405,copper
1690234860,           2023-07-24 21:41:00,           2023-07-25 00:41:00,3.52,19.226,7.16227,98.36633,0.917,715405,copper
1690235460,           2023-07-24 21:51:00,           2023-07-25 00:51:00,3.52,19.218,7.173206,98.50209,0.917,715405,copper
1690236060,           2023-07-24 22:01:00,           2023-07-25 01:01:00,3.52,19.235,7.166329,98.438298,0.917,715405,copper
1690236660,           2023-07-24 22:11:00,           2023-07-25 01:11:00,3.52,19.209,7.174666,98.505906,0.917,715405,copper
1690237260,           2023-07-24 22:21:00,           2023-07-25 01:21:00,3.52,19.226,7.159904,98.33384,0.916,715405,copper
1690237860,           2023-07-24 22:31:00,           2023-07-25 01:31:00,3.52,19.201,7.171408,98.446751,0.917,715405,copper
1690238460,           2023-07-24 22:41:00,           2023-07-25 01:41:00,3.52,19.201,7.164311,98.349332,0.916,715405,copper
1690239060,           2023-07-24 22:51:00,           2023-07-25 01:51:00,3.52,19.201,7.169042,98.414278,0.917,715405,copper
1690239660,           2023-07-24 23:01:00,           2023-07-25 02:01:00,3.52,19.184,7.172764,98.43471,0.917,715405,copper
1690240260,           2023-07-24 23:11:00,           2023-07-25 02:11:00,3.52,19.193,7.163419,98.322675,0.916,715405,copper
1690240860,           2023-07-24 23:21:00,           2023-07-25 02:21:00,3.52,19.167,7.175697,98.444291,0.917,715405,copper
1690241460,           2023-07-24 23:31:00,           2023-07-25 02:31:00,3.52,19.151,7.171547,98.358508,0.916,715405,copper
1690242060,           2023-07-24 23:41:00,           2023-07-25 02:41:00,3.52,19.167,7.177274,98.465925,0.917,715405,copper
1690242660,           2023-07-24 23:51:00,           2023-07-25 02:51:00,3.52,19.151,7.167605,98.304441,0.916,715405,copper
1690243260,           2023-07-25 00:01:00,           2023-07-25 03:01:00,3.52,19.167,7.173332,98.411841,0.917,715405,copper
1690243860,           2023-07-25 00:11:00,           2023-07-25 03:11:00,3.52,19.167,7.16387,98.282038,0.916,715405,copper
1690244460,           2023-07-25 00:21:00,           2023-07-25 03:21:00,3.52,19.167,7.171755,98.390207,0.917,715405,copper
1690245060,           2023-07-25 00:31:00,           2023-07-25 03:31:00,3.52,19.176,7.16241,98.278213,0.916,715405,copper
1690245660,           2023-07-25 00:41:00,           2023-07-25 03:41:00,3.52,19.167,7.174909,98.433474,0.917,715405,copper
1690246260,           2023-07-25 00:51:00,           2023-07-25 03:51:00,3.52,19.167,7.178062,98.476742,0.917,715405,copper
1690246860,           2023-07-25 01:01:00,           2023-07-25 04:01:00,3.52,19.184,7.164091,98.315684,0.916,715405,copper
1690247460,           2023-07-25 01:11:00,           2023-07-25 04:11:00,3.52,19.167,7.182793,98.541643,0.917,715405,copper
1690248060,           2023-07-25 01:21:00,           2023-07-25 04:21:00,3.52,19.142,7.169065,98.308243,0.916,715405,copper
1690248660,           2023-07-25 01:31:00,           2023-07-25 04:31:00,3.52,19.151,7.177854,98.445015,0.916,715405,copper
1690249260,           2023-07-25 01:41:00,           2023-07-25 04:41:00,3.52,19.167,7.172543,98.401024,0.917,715405,copper
1690249860,           2023-07-25 01:51:00,           2023-07-25 04:51:00,3.52,19.159,7.163767,98.266206,0.916,715405,copper
1690250460,           2023-07-25 02:01:00,           2023-07-25 05:01:00,3.52,19.159,7.174805,98.417617,0.917,715405,copper
1690251060,           2023-07-25 02:11:00,           2023-07-25 05:11:00,3.52,19.167,7.182005,98.530826,0.917,715405,copper
1690251660,           2023-07-25 02:21:00,           2023-07-25 05:21:00,3.52,19.159,7.177958,98.460878,0.917,715405,copper
1690252260,           2023-07-25 02:31:00,           2023-07-25 05:31:00,3.52,19.125,7.181458,98.447501,0.916,715405,copper
1690252860,           2023-07-25 02:41:00,           2023-07-25 05:41:00,3.52,19.142,7.185621,98.535283,0.917,715405,copper
1690253460,           2023-07-25 02:51:00,           2023-07-25 05:51:00,3.52,19.134,7.194978,98.649119,0.917,715405,copper
1690254060,           2023-07-25 03:01:00,           2023-07-25 06:01:00,3.52,19.142,7.185621,98.535283,0.917,715405,copper
1690254660,           2023-07-25 03:11:00,           2023-07-25 06:11:00,3.52,19.151,7.18495,98.542335,0.917,715405,copper
1690255260,           2023-07-25 03:21:00,           2023-07-25 06:21:00,3.52,19.125,7.183035,98.469116,0.917,715405,copper
1690255860,           2023-07-25 03:31:00,           2023-07-25 06:31:00,3.52,19.117,7.186084,98.496467,0.916,715405,copper
1690256460,           2023-07-25 03:41:00,           2023-07-25 06:41:00,3.52,19.117,7.191603,98.572108,0.917,715405,copper
1690257060,           2023-07-25 03:51:00,           2023-07-25 06:51:00,3.52,19.125,7.1854,98.501539,0.917,715405,copper
1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,3.52,19.125,7.197226,98.663655,0.917,715405,copper
1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,3.52,19.125,7.189342,98.555578,0.917,715405,copper
1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,3.52,19.151,7.186527,98.563962,0.917,715405,copper
1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,3.52,19.117,7.195545,98.626138,0.917,715405,copper
1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,3.52,19.134,7.17921,98.432926,0.916,715405,copper
1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,3.52,19.109,7.193864,98.588629,0.917,715405,copper
1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,3.52,19.134,7.180787,98.454545,0.916,715405,copper
1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,3.52,19.117,7.189238,98.53969,0.917,715405,copper
1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,3.52,19.142,7.187987,98.567717,0.917,715405,copper
1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,3.52,19.1,7.200053,98.657163,0.917,715405,copper
1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,3.52,19.142,7.200601,98.7407,0.918,715405,copper
1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,3.52,19.436,7.163408,98.760322,0.917,715405,copper
1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,3.52,20.317,7.050647,98.77018,0.918,715405,copper
1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,3.52,21.188,6.946699,98.841329,0.916,715405,copper
1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,3.52,22.477,6.801116,98.989087,0.917,715405,copper
1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,3.52,23.39,6.701162,99.087683,0.917,715405,copper
1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,3.51,25.288,6.539546,99.862279,0.918,715405,copper
1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,3.51,28.664,6.213513,100.278975,0.921,715405,copper
1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,3.51,29.961,6.095483,100.4265,0.922,715405,copper
1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,3.5,30.774,6.008692,100.270967,0.921,715405,copper
1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,3.51,31.339,5.929138,99.820332,0.921,715405,copper
1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,3.5,32.527,5.798941,99.44037,0.921,715405,copper
1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,3.5,35.15,5.451899,97.295051,0.915,715405,copper
1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,3.5,34.223,6.419531,112.970765,0.917,715405,copper
1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,3.5,34.107,6.528298,114.682901,0.918,715405,copper
1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,3.51,34.223,6.609243,116.309312,0.917,715405,copper
1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,3.51,34.374,6.813259,120.174175,0.917,715405,copper
1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,3.51,34.561,6.858585,121.316378,0.917,715405,copper
1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,3.51,34.569,6.93054,122.60397,0.917,715405,copper
1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,3.51,34.694,6.899389,122.283626,0.917,715405,copper
1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,3.51,34.837,6.938682,123.24575,0.917,715405,copper
1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,3.51,34.944,7.06977,125.776921,0.917,715405,copper
1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,3.51,35.015,7.151253,127.362739,0.916,715405,copper
1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,3.52,34.748,6.943512,123.166023,0.917,715405,copper
1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,3.52,34.605,6.871913,121.632991,0.916,715405,copper
1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,3.52,34.578,6.849049,121.178845,0.917,715405,copper
1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,3.52,34.543,6.800269,120.252154,0.916,715405,copper
1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,3.52,34.561,6.790742,120.116357,0.917,715405,copper
1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,3.52,34.516,6.787101,119.970305,0.917,715405,copper
1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,3.53,34.525,6.644236,117.460967,0.916,715405,copper
1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,3.52,34.676,6.748976,119.585222,0.916,715405,copper
1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,3.52,34.792,7.460978,132.432894,0.904,715405,copper
1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,3.52,34.828,7.469416,132.654703,0.902,715405,copper
1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,3.52,34.998,7.502625,133.586412,0.908,715405,copper
1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,3.52,35.087,7.80902,139.228354,0.912,715405,copper
1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,3.52,35.266,7.757519,138.683105,0.914,715405,copper
1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,3.53,35.436,7.849825,140.692187,0.915,715405,copper
1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,3.53,35.436,10.618449,190.314154,0.898,715405,copper
1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,3.53,35.499,10.558682,189.422012,0.909,715405,copper
1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,3.53,35.598,10.50749,188.783807,0.916,715405,copper
1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,3.53,35.598,10.353015,186.008429,0.915,715405,copper
1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,3.53,35.642,11.479482,206.383326,0.916,715405,copper
1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,3.53,35.723,12.546833,225.846664,0.918,715405,copper
1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,3.53,35.705,12.351596,222.272387,0.917,715405,copper
1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,3.53,35.741,12.01567,216.343918,0.918,715405,copper
1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,3.53,35.58,11.868362,213.176487,0.919,715405,copper
1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,3.53,35.508,11.511421,206.541975,0.919,715405,copper
1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,3.53,35.382,11.493337,205.827736,0.916,715405,copper
1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,3.53,35.275,11.251609,201.175036,0.919,715405,copper
1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,3.53,35.105,11.011451,196.378236,0.921,715405,copper
1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,3.53,35.007,10.824145,192.753171,0.92,715405,copper
1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,3.53,34.998,10.549254,187.83251,0.92,715405,copper
1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,3.53,34.998,10.281764,183.069789,0.918,715405,copper
1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,3.53,35.069,10.10978,180.200156,0.92,715405,copper
1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,3.53,35.024,9.884509,176.065489,0.918,715405,copper
1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,3.54,34.917,9.774824,173.83125,0.921,715405,copper
1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,3.54,34.926,9.601211,170.766961,0.92,715405,copper
1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,3.54,34.917,9.402319,167.20678,0.918,715405,copper
1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,3.54,34.792,9.2626,164.411817,0.919,715405,copper
1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,3.54,34.783,9.115452,161.77796,0.919,715405,copper
1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,3.54,34.774,8.952958,158.87249,0.918,715405,copper
1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,3.54,34.801,8.828862,156.734231,0.918,715405,copper
1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,3.54,34.685,8.681283,153.844713,0.917,715405,copper
1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,3.54,34.569,8.554747,151.33682,0.917,715405,copper
1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,3.54,34.578,8.47166,149.887371,0.918,715405,copper
1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,3.54,34.471,8.39857,148.353979,0.919,715405,copper
1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,3.54,34.276,8.291411,146.029319,0.919,715405,copper
1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,3.54,34.143,8.172878,143.651748,0.92,715405,copper
1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,3.54,34.045,8.01199,140.614597,0.919,715405,copper
1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,3.54,34.009,7.88005,138.223398,0.919,715405,copper
1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,3.54,33.956,7.744715,135.740183,0.919,715405,copper
1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,3.54,33.93,7.636308,133.787294,0.918,715405,copper
1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,3.54,33.876,7.534885,131.902056,0.917,715405,copper
1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,3.54,33.788,7.454916,130.327602,0.919,715405,copper
1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,3.54,33.726,7.369578,128.714212,0.92,715405,copper
1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,3.54,33.708,7.25807,126.731916,0.919,715405,copper
1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,3.54,33.708,7.183852,125.436002,0.919,715405,copper
1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,3.54,33.673,7.106874,124.025784,0.919,715405,copper
1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,3.54,33.699,7.049849,123.079344,0.919,715405,copper
1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,3.54,33.735,6.989689,122.09594,0.918,715405,copper
1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,3.54,33.77,6.940808,121.306692,0.918,715405,copper
1690312260,           2023-07-25 19:11:00,           2023-07-25 22:11:00,3.54,33.77,6.909344,120.756772,0.918,715405,copper
1690312860,           2023-07-25 19:21:00,           2023-07-25 22:21:00,3.54,33.77,6.877072,120.192751,0.918,715405,copper
1690313460,           2023-07-25 19:31:00,           2023-07-25 22:31:00,3.54,33.735,6.846088,119.587505,0.918,715405,copper
1690314060,           2023-07-25 19:41:00,           2023-07-25 22:41:00,3.54,33.691,6.821476,119.07779,0.918,715405,copper
1690314660,           2023-07-25 19:51:00,           2023-07-25 22:51:00,3.54,33.655,6.805007,118.725199,0.918,715405,copper
1690315260,           2023-07-25 20:01:00,           2023-07-25 23:01:00,3.54,33.637,6.774188,118.155093,0.918,715405,copper
1690315860,           2023-07-25 20:11:00,           2023-07-25 23:11:00,3.54,33.637,6.743535,117.620454,0.918,715405,copper
1690316460,           2023-07-25 20:21:00,           2023-07-25 23:21:00,3.54,33.629,6.696677,116.788916,0.918,715405,copper
1690317060,           2023-07-25 20:31:00,           2023-07-25 23:31:00,3.54,33.682,6.647146,116.018741,0.918,715405,copper
1690317660,           2023-07-25 20:41:00,           2023-07-25 23:41:00,3.54,33.744,6.589622,115.123327,0.918,715405,copper
1690318260,           2023-07-25 20:51:00,           2023-07-25 23:51:00,3.54,33.77,6.55839,114.62305,0.919,715405,copper
1690318860,           2023-07-25 21:01:00,           2023-07-26 00:01:00,3.54,33.761,6.520391,113.943321,0.918,715405,copper
