MiniDOT Logger Concatenated Data File,,,,,,,,,
Sensor:             7450-244206,,,,,,,,,
Concatenation Date: 2023Aug09 10:54:42 AST,,,,,,,,,
,,,,,,,,,
DO concentration compensated for salinity: 40.0 (ppt),,,,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,,,
,,,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q,,
1690197060,           2023-07-24 11:11:00,           2023-07-24 14:11:00,3.51,24.513,6.465308,97.449032,0.955,244206,control
1690197660,           2023-07-24 11:21:00,           2023-07-24 14:21:00,3.51,23.95,6.511815,97.215683,0.955,244206,control
1690198260,           2023-07-24 11:31:00,           2023-07-24 14:31:00,3.51,23.414,6.569578,97.182078,0.955,244206,control
1690198860,           2023-07-24 11:41:00,           2023-07-24 14:41:00,3.51,22.979,6.612422,97.085008,0.955,244206,control
1690199460,           2023-07-24 11:51:00,           2023-07-24 14:51:00,3.52,22.586,6.642942,96.870529,0.954,244206,control
1690200060,           2023-07-24 12:01:00,           2023-07-24 15:01:00,3.52,22.234,6.680192,96.817559,0.954,244206,control
1690200660,           2023-07-24 12:11:00,           2023-07-24 15:11:00,3.51,21.933,6.70607,96.681306,0.954,244206,control
1690201260,           2023-07-24 12:21:00,           2023-07-24 15:21:00,3.52,21.674,6.74189,96.755739,0.954,244206,control
1690201860,           2023-07-24 12:31:00,           2023-07-24 15:31:00,3.52,21.415,6.764996,96.644145,0.954,244206,control
1690202460,           2023-07-24 12:41:00,           2023-07-24 15:41:00,3.52,21.214,6.790332,96.661067,0.954,244206,control
1690203060,           2023-07-24 12:51:00,           2023-07-24 15:51:00,3.51,21.022,6.805463,96.546323,0.954,244206,control
1690203660,           2023-07-24 13:01:00,           2023-07-24 16:01:00,3.51,20.855,6.822456,96.499648,0.954,244206,control
1690204260,           2023-07-24 13:11:00,           2023-07-24 16:11:00,3.52,20.712,6.833394,96.407686,0.953,244206,control
1690204860,           2023-07-24 13:21:00,           2023-07-24 16:21:00,3.52,20.579,6.846024,96.35609,0.953,244206,control
1690205460,           2023-07-24 13:31:00,           2023-07-24 16:31:00,3.52,20.453,6.861098,96.350171,0.953,244206,control
1690206060,           2023-07-24 13:41:00,           2023-07-24 16:41:00,3.52,20.311,6.876757,96.323809,0.953,244206,control
1690206660,           2023-07-24 13:51:00,           2023-07-24 16:51:00,3.52,20.194,6.8856,96.24457,0.953,244206,control
1690207260,           2023-07-24 14:01:00,           2023-07-24 17:01:00,3.52,20.135,6.893566,96.253412,0.953,244206,control
1690207860,           2023-07-24 14:11:00,           2023-07-24 17:11:00,3.52,20.035,6.908923,96.293741,0.954,244206,control
1690208460,           2023-07-24 14:21:00,           2023-07-24 17:21:00,3.51,19.959,6.906409,96.126453,0.953,244206,control
1690209060,           2023-07-24 14:31:00,           2023-07-24 17:31:00,3.52,19.892,6.915057,96.130117,0.953,244206,control
1690209660,           2023-07-24 14:41:00,           2023-07-24 17:41:00,3.52,19.817,6.937022,96.304438,0.954,244206,control
1690210260,           2023-07-24 14:51:00,           2023-07-24 17:51:00,3.52,19.741,6.940025,96.213317,0.953,244206,control
1690210860,           2023-07-24 15:01:00,           2023-07-24 18:01:00,3.52,19.666,6.942249,96.113068,0.953,244206,control
1690211460,           2023-07-24 15:11:00,           2023-07-24 18:11:00,3.52,19.666,6.935146,96.014737,0.953,244206,control
1690212060,           2023-07-24 15:21:00,           2023-07-24 18:21:00,3.52,19.641,6.940359,96.043232,0.954,244206,control
1690212660,           2023-07-24 15:31:00,           2023-07-24 18:31:00,3.52,19.641,6.942727,96.075992,0.954,244206,control
1690213260,           2023-07-24 15:41:00,           2023-07-24 18:41:00,3.52,19.632,6.941825,96.047795,0.953,244206,control
1690213860,           2023-07-24 15:51:00,           2023-07-24 18:51:00,3.52,19.565,6.950458,96.050037,0.953,244206,control
1690214460,           2023-07-24 16:01:00,           2023-07-24 19:01:00,3.52,19.507,6.954467,96.003931,0.953,244206,control
1690215060,           2023-07-24 16:11:00,           2023-07-24 19:11:00,3.52,19.381,6.966298,95.946416,0.953,244206,control
1690215660,           2023-07-24 16:21:00,           2023-07-24 19:21:00,3.52,19.272,6.987008,96.040105,0.954,244206,control
1690216260,           2023-07-24 16:31:00,           2023-07-24 19:31:00,3.52,19.196,6.994721,96.012451,0.954,244206,control
1690216860,           2023-07-24 16:41:00,           2023-07-24 19:41:00,3.52,19.112,7.004693,96.001418,0.954,244206,control
1690217460,           2023-07-24 16:51:00,           2023-07-24 19:51:00,3.52,19.037,7.002952,95.845534,0.953,244206,control
1690218060,           2023-07-24 17:01:00,           2023-07-24 20:01:00,3.52,18.995,7.016605,95.958338,0.953,244206,control
1690218660,           2023-07-24 17:11:00,           2023-07-24 20:11:00,3.52,18.97,7.010769,95.83448,0.952,244206,control
1690219260,           2023-07-24 17:21:00,           2023-07-24 20:21:00,3.52,18.953,7.031044,96.081597,0.954,244206,control
1690219860,           2023-07-24 17:31:00,           2023-07-24 20:31:00,3.52,18.961,7.024053,96.000181,0.953,244206,control
1690220460,           2023-07-24 17:41:00,           2023-07-24 20:41:00,3.52,18.953,7.023951,95.984664,0.953,244206,control
1690221060,           2023-07-24 17:51:00,           2023-07-24 20:51:00,3.52,18.97,7.013134,95.866802,0.953,244206,control
1690221660,           2023-07-24 18:01:00,           2023-07-24 21:01:00,3.52,18.978,7.026635,96.065482,0.954,244206,control
1690222260,           2023-07-24 18:11:00,           2023-07-24 21:11:00,3.52,18.978,7.019541,95.968501,0.953,244206,control
1690222860,           2023-07-24 18:21:00,           2023-07-24 21:21:00,3.52,18.995,7.013452,95.91522,0.953,244206,control
1690223460,           2023-07-24 18:31:00,           2023-07-24 21:31:00,3.52,18.995,7.018182,95.979897,0.953,244206,control
1690224060,           2023-07-24 18:41:00,           2023-07-24 21:41:00,3.52,18.97,7.017074,95.920672,0.953,244206,control
1690224660,           2023-07-24 18:51:00,           2023-07-24 21:51:00,3.52,18.978,7.014024,95.893071,0.953,244206,control
1690225260,           2023-07-24 19:01:00,           2023-07-24 22:01:00,3.52,18.987,7.020444,95.996725,0.953,244206,control
1690225860,           2023-07-24 19:11:00,           2023-07-24 22:11:00,3.52,18.97,7.019439,95.952994,0.953,244206,control
1690226460,           2023-07-24 19:21:00,           2023-07-24 22:21:00,3.52,18.97,7.022592,95.99609,0.953,244206,control
1690227060,           2023-07-24 19:31:00,           2023-07-24 22:31:00,3.52,18.953,7.020798,95.941583,0.953,244206,control
1690227660,           2023-07-24 19:41:00,           2023-07-24 22:41:00,3.52,18.987,7.019656,95.985947,0.953,244206,control
1690228260,           2023-07-24 19:51:00,           2023-07-24 22:51:00,3.52,18.978,7.019541,95.968501,0.953,244206,control
1690228860,           2023-07-24 20:01:00,           2023-07-24 23:01:00,3.52,18.97,7.017074,95.920672,0.953,244206,control
1690229460,           2023-07-24 20:11:00,           2023-07-24 23:11:00,3.51,18.961,7.023265,95.989409,0.953,244206,control
1690230060,           2023-07-24 20:21:00,           2023-07-24 23:21:00,3.52,18.978,7.014812,95.903847,0.953,244206,control
1690230660,           2023-07-24 20:31:00,           2023-07-24 23:31:00,3.52,18.978,7.018753,95.957725,0.953,244206,control
1690231260,           2023-07-24 20:41:00,           2023-07-24 23:41:00,3.52,18.97,7.011557,95.845254,0.953,244206,control
1690231860,           2023-07-24 20:51:00,           2023-07-24 23:51:00,3.52,18.97,7.01471,95.88835,0.953,244206,control
1690232460,           2023-07-24 21:01:00,           2023-07-25 00:01:00,3.52,18.953,7.018434,95.909272,0.953,244206,control
1690233060,           2023-07-24 21:11:00,           2023-07-25 00:11:00,3.51,18.961,7.011443,95.827829,0.952,244206,control
1690233660,           2023-07-24 21:21:00,           2023-07-25 00:21:00,3.51,18.978,7.00693,95.79609,0.953,244206,control
1690234260,           2023-07-24 21:31:00,           2023-07-25 00:31:00,3.52,18.995,7.003994,95.785867,0.953,244206,control
1690234860,           2023-07-24 21:41:00,           2023-07-25 00:41:00,3.51,18.97,7.018651,95.94222,0.954,244206,control
1690235460,           2023-07-24 21:51:00,           2023-07-25 00:51:00,3.51,18.97,7.018651,95.94222,0.953,244206,control
1690236060,           2023-07-24 22:01:00,           2023-07-25 01:01:00,3.51,18.987,7.017291,95.953614,0.953,244206,control
1690236660,           2023-07-24 22:11:00,           2023-07-25 01:11:00,3.51,18.987,7.007833,95.824282,0.953,244206,control
1690237260,           2023-07-24 22:21:00,           2023-07-25 01:21:00,3.52,18.987,7.010198,95.856615,0.953,244206,control
1690237860,           2023-07-24 22:31:00,           2023-07-25 01:31:00,3.52,18.987,7.00468,95.781171,0.953,244206,control
1690238460,           2023-07-24 22:41:00,           2023-07-25 01:41:00,3.52,18.978,7.004566,95.763762,0.952,244206,control
1690239060,           2023-07-24 22:51:00,           2023-07-25 01:51:00,3.52,18.97,7.009193,95.812932,0.953,244206,control
1690239660,           2023-07-24 23:01:00,           2023-07-25 02:01:00,3.51,18.961,7.009866,95.806285,0.953,244206,control
1690240260,           2023-07-24 23:11:00,           2023-07-25 02:11:00,3.52,18.978,7.005354,95.774538,0.953,244206,control
1690240860,           2023-07-24 23:21:00,           2023-07-25 02:21:00,3.52,18.97,7.005252,95.759062,0.953,244206,control
1690241460,           2023-07-24 23:31:00,           2023-07-25 02:31:00,3.51,18.936,7.011912,95.790194,0.953,244206,control
1690242060,           2023-07-24 23:41:00,           2023-07-25 02:41:00,3.51,18.936,7.015064,95.833261,0.953,244206,control
1690242660,           2023-07-24 23:51:00,           2023-07-25 02:51:00,3.51,18.953,7.0074,95.758488,0.953,244206,control
1690243260,           2023-07-25 00:01:00,           2023-07-25 03:01:00,3.51,18.953,7.008188,95.769259,0.953,244206,control
1690243860,           2023-07-25 00:11:00,           2023-07-25 03:11:00,3.51,18.953,7.008188,95.769259,0.953,244206,control
1690244460,           2023-07-25 00:21:00,           2023-07-25 03:21:00,3.51,18.945,7.01045,95.786083,0.953,244206,control
1690245060,           2023-07-25 00:31:00,           2023-07-25 03:31:00,3.52,18.97,7.004464,95.748288,0.953,244206,control
1690245660,           2023-07-25 00:41:00,           2023-07-25 03:41:00,3.51,18.961,7.00829,95.78474,0.953,244206,control
1690246260,           2023-07-25 00:51:00,           2023-07-25 03:51:00,3.51,18.97,7.013922,95.877576,0.953,244206,control
1690246860,           2023-07-25 01:01:00,           2023-07-25 04:01:00,3.51,18.953,7.017646,95.898502,0.953,244206,control
1690247460,           2023-07-25 01:11:00,           2023-07-25 04:11:00,3.51,18.961,7.016171,95.892461,0.953,244206,control
1690248060,           2023-07-25 01:21:00,           2023-07-25 04:21:00,3.51,18.936,7.015852,95.844027,0.953,244206,control
1690248660,           2023-07-25 01:31:00,           2023-07-25 04:31:00,3.51,18.953,7.015281,95.866191,0.953,244206,control
1690249260,           2023-07-25 01:41:00,           2023-07-25 04:41:00,3.51,18.928,7.011022,95.763941,0.952,244206,control
1690249860,           2023-07-25 01:51:00,           2023-07-25 04:51:00,3.51,18.945,7.015967,95.861463,0.953,244206,control
1690250460,           2023-07-25 02:01:00,           2023-07-25 05:01:00,3.51,18.945,7.016755,95.872231,0.953,244206,control
1690251060,           2023-07-25 02:11:00,           2023-07-25 05:11:00,3.51,18.961,7.009078,95.795512,0.953,244206,control
1690251660,           2023-07-25 02:21:00,           2023-07-25 05:21:00,3.51,18.945,7.015967,95.861463,0.953,244206,control
1690252260,           2023-07-25 02:31:00,           2023-07-25 05:31:00,3.51,18.945,7.02306,95.958379,0.953,244206,control
1690252860,           2023-07-25 02:41:00,           2023-07-25 05:41:00,3.51,18.911,7.02105,95.870927,0.953,244206,control
1690253460,           2023-07-25 02:51:00,           2023-07-25 05:51:00,3.51,18.936,7.02531,95.973226,0.953,244206,control
1690254060,           2023-07-25 03:01:00,           2023-07-25 06:01:00,3.51,18.936,7.023734,95.951693,0.953,244206,control
1690254660,           2023-07-25 03:11:00,           2023-07-25 06:11:00,3.51,18.919,7.025881,95.951013,0.953,244206,control
1690255260,           2023-07-25 03:21:00,           2023-07-25 06:21:00,3.51,18.928,7.021267,95.903883,0.953,244206,control
1690255860,           2023-07-25 03:31:00,           2023-07-25 06:31:00,3.51,18.936,7.019793,95.89786,0.953,244206,control
1690256460,           2023-07-25 03:41:00,           2023-07-25 06:41:00,3.51,18.936,7.028462,96.016292,0.953,244206,control
1690257060,           2023-07-25 03:51:00,           2023-07-25 06:51:00,3.51,18.945,7.021484,95.936842,0.953,244206,control
1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,3.51,18.911,7.0376,96.09691,0.954,244206,control
1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,3.51,18.903,7.039073,96.102884,0.954,244206,control
1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,3.51,18.936,7.015852,95.844027,0.953,244206,control
1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,3.51,18.919,7.023516,95.918724,0.953,244206,control
1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,3.51,18.928,7.019691,95.882354,0.953,244206,control
1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,3.51,18.919,7.026669,95.961776,0.953,244206,control
1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,3.51,18.945,7.01912,95.904537,0.953,244206,control
1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,3.51,18.936,7.019793,95.89786,0.953,244206,control
1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,3.51,18.919,7.032973,96.047879,0.953,244206,control
1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,3.51,18.919,7.022728,95.907961,0.952,244206,control
1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,3.51,18.928,7.027572,95.990002,0.953,244206,control
1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,3.52,19.129,7.007274,96.066738,0.953,244206,control
1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,3.51,19.825,6.932385,96.254028,0.953,244206,control
1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,3.51,20.846,6.803368,96.214212,0.952,244206,control
1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,3.51,22.192,6.666238,96.544379,0.953,244206,control
1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,3.5,23.155,6.575471,96.836421,0.953,244206,control
1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,3.5,24.244,6.460876,96.939104,0.953,244206,control
1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,3.51,26.536,6.219606,96.965412,0.952,244206,control
1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,3.5,30.023,5.868117,96.775262,0.952,244206,control
1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,3.5,32.471,5.659163,96.959834,0.951,244206,control
1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,3.49,34.018,5.501736,96.518762,0.946,244206,control
1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,3.49,35.35,5.383812,96.369343,0.944,244206,control
1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,3.49,36.46,5.266947,95.856641,0.939,244206,control
1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,3.49,36.478,5.262212,95.796159,0.94,244206,control
1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,3.49,36.478,5.335084,97.122772,0.94,244206,control
1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,3.49,36.487,6.124609,111.510664,0.937,244206,control
1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,3.5,34.678,6.618942,117.284684,0.946,244206,control
1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,3.51,34.714,6.708929,118.943853,0.948,244206,control
1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,3.51,34.633,6.780089,120.0585,0.948,244206,control
1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,3.51,34.794,6.785589,120.44834,0.949,244206,control
1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,3.51,34.92,6.905512,122.8102,0.948,244206,control
1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,3.51,35.081,6.978923,124.417166,0.946,244206,control
1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,3.51,35.135,7.106322,126.7914,0.947,244206,control
1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,3.51,34.92,6.920057,123.068868,0.948,244206,control
1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,3.51,34.723,6.793024,120.451153,0.948,244206,control
1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,3.51,34.687,6.78058,120.165161,0.948,244206,control
1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,3.51,34.651,6.6914,118.520264,0.948,244206,control
1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,3.52,34.58,6.672995,118.06752,0.949,244206,control
1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,3.52,34.669,6.776377,120.058045,0.948,244206,control
1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,3.52,34.785,6.934968,123.08319,0.948,244206,control
1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,3.51,34.955,7.045632,125.368255,0.947,244206,control
1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,3.51,35.144,7.078925,126.319695,0.947,244206,control
1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,3.51,35.224,7.166172,128.030552,0.947,244206,control
1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,3.51,35.332,7.321616,131.020272,0.947,244206,control
1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,3.52,35.368,7.2589,129.968247,0.947,244206,control
1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,3.52,35.521,7.36873,132.23814,0.945,244206,control
1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,3.52,35.656,7.614305,136.922161,0.946,244206,control
1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,3.52,35.701,7.630124,137.299196,0.945,244206,control
1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,3.52,35.818,7.759117,139.865271,0.944,244206,control
1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,3.52,35.881,7.866554,141.935726,0.944,244206,control
1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,3.52,35.954,8.074446,145.845933,0.944,244206,control
1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,3.52,36.026,8.015324,144.934001,0.943,244206,control
1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,3.52,36.089,8.001415,144.818831,0.943,244206,control
1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,3.52,36.134,8.001885,144.924746,0.943,244206,control
1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,3.52,36.035,7.971719,144.164942,0.944,244206,control
1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,3.53,35.728,7.525237,135.466619,0.943,244206,control
1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,3.53,35.674,7.570808,136.176716,0.944,244206,control
1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,3.53,35.611,7.544299,135.5718,0.945,244206,control
1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,3.53,35.584,7.519769,135.076275,0.946,244206,control
1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,3.53,35.485,7.423368,133.146712,0.946,244206,control
1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,3.53,35.413,7.34504,131.599474,0.947,244206,control
1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,3.52,35.341,7.252982,129.809609,0.946,244206,control
1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,3.53,35.422,7.382322,132.285324,0.946,244206,control
1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,3.53,35.422,7.378279,132.212878,0.945,244206,control
1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,3.53,35.413,7.453388,133.540726,0.946,244206,control
1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,3.53,35.323,7.415312,132.67901,0.946,244206,control
1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,3.53,35.081,6.854458,122.198261,0.946,244206,control
1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,3.53,35.081,6.963567,124.143405,0.947,244206,control
1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,3.53,35.018,7.068042,125.886462,0.948,244206,control
1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,3.53,35.027,7.143286,127.243839,0.947,244206,control
1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,3.53,35.018,7.152898,127.39779,0.947,244206,control
1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,3.53,34.982,7.134777,127.006144,0.948,244206,control
1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,3.53,34.911,6.859372,121.973069,0.949,244206,control
1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,3.53,34.821,6.924799,122.969473,0.948,244206,control
1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,3.53,34.866,7.542513,134.029686,0.949,244206,control
1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,3.53,34.651,6.99673,123.92836,0.948,244206,control
1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,3.54,34.401,6.512317,114.913036,0.95,244206,control
1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,3.53,34.223,6.145054,108.140526,0.949,244206,control
1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,3.53,34.072,5.830637,102.372664,0.95,244206,control
1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,3.53,34.081,6.009891,105.534369,0.951,244206,control
1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,3.53,34.027,5.864985,102.905422,0.95,244206,control
1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,3.53,34.107,6.396731,112.371661,0.951,244206,control
1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,3.53,33.965,5.934702,104.030635,0.951,244206,control
1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,3.53,33.796,5.446021,95.219478,0.95,244206,control
1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,3.53,33.752,5.315804,92.880538,0.951,244206,control
1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,3.54,33.698,5.224255,91.205929,0.951,244206,control
1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,3.54,33.725,5.387409,94.092967,0.95,244206,control
1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,3.53,33.814,5.801163,101.45664,0.952,244206,control
1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,3.53,33.849,5.824838,101.924948,0.951,244206,control
1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,3.53,33.823,6.061038,106.016128,0.952,244206,control
1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,3.53,33.769,5.796773,101.310488,0.951,244206,control
1690312260,           2023-07-25 19:11:00,           2023-07-25 22:11:00,3.53,33.778,5.856547,102.369182,0.952,244206,control
1690312860,           2023-07-25 19:21:00,           2023-07-25 22:21:00,3.54,33.734,5.868298,102.505902,0.951,244206,control
1690313460,           2023-07-25 19:31:00,           2023-07-25 22:31:00,3.54,33.716,5.872187,102.545742,0.952,244206,control
1690314060,           2023-07-25 19:41:00,           2023-07-25 22:41:00,3.54,33.681,5.892881,102.852286,0.952,244206,control
1690314660,           2023-07-25 19:51:00,           2023-07-25 22:51:00,3.54,33.645,5.858712,102.199858,0.952,244206,control
1690315260,           2023-07-25 20:01:00,           2023-07-25 23:01:00,3.54,33.601,5.856747,102.097104,0.952,244206,control
1690315860,           2023-07-25 20:11:00,           2023-07-25 23:11:00,3.54,33.61,5.818101,101.437334,0.952,244206,control
1690316460,           2023-07-25 20:21:00,           2023-07-25 23:21:00,3.54,33.619,5.67782,99.005144,0.952,244206,control
1690317060,           2023-07-25 20:31:00,           2023-07-25 23:31:00,3.54,33.672,5.345878,93.292308,0.952,244206,control
1690317660,           2023-07-25 20:41:00,           2023-07-25 23:41:00,3.54,33.734,5.566573,97.235459,0.952,244206,control
1690318260,           2023-07-25 20:51:00,           2023-07-25 23:51:00,3.54,33.743,5.577129,97.433198,0.952,244206,control
1690318860,           2023-07-25 21:01:00,           2023-07-26 00:01:00,3.54,33.761,5.76928,100.817705,0.951,244206,control
1690319460,           2023-07-25 21:11:00,           2023-07-26 00:11:00,3.54,33.805,5.599385,97.914335,0.951,244206,control
1690320060,           2023-07-25 21:21:00,           2023-07-26 00:21:00,3.54,33.876,5.244887,91.814453,0.95,244206,control
1690320660,           2023-07-25 21:31:00,           2023-07-26 00:31:00,3.54,33.814,5.108089,89.335465,0.951,244206,control
1690321260,           2023-07-25 21:41:00,           2023-07-26 00:41:00,3.54,33.645,5.099653,88.958764,0.951,244206,control
