MiniDOT Logger Concatenated Data File,,,,,,,,,
Sensor:             7450-616834,,,,,,,,,
Concatenation Date: 2023Aug09 10:55:24 AST,,,,,,,,,
,,,,,,,,,
DO concentration compensated for salinity: 40.0 (ppt),,,,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,,,
,,,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q,,
1690201260,           2023-07-24 12:21:00,           2023-07-24 15:21:00,3.52,22.053,6.740732,97.385879,0.936,616834,control
1690201860,           2023-07-24 12:31:00,           2023-07-24 15:31:00,3.52,21.894,6.760286,97.396192,0.936,616834,control
1690202460,           2023-07-24 12:41:00,           2023-07-24 15:41:00,3.52,21.76,6.767443,97.26974,0.936,616834,control
1690203060,           2023-07-24 12:51:00,           2023-07-24 15:51:00,3.52,21.601,6.78776,97.288677,0.936,616834,control
1690203660,           2023-07-24 13:01:00,           2023-07-24 16:01:00,3.52,21.442,6.805685,97.271901,0.936,616834,control
1690204260,           2023-07-24 13:11:00,           2023-07-24 16:11:00,3.53,21.342,6.821919,97.331432,0.936,616834,control
1690204860,           2023-07-24 13:21:00,           2023-07-24 16:21:00,3.53,21.233,6.833289,97.30538,0.937,616834,control
1690205460,           2023-07-24 13:31:00,           2023-07-24 16:31:00,3.52,21.082,6.842568,97.176431,0.936,616834,control
1690206060,           2023-07-24 13:41:00,           2023-07-24 16:41:00,3.52,20.974,6.865799,97.319038,0.937,616834,control
1690206660,           2023-07-24 13:51:00,           2023-07-24 16:51:00,3.52,20.873,6.872494,97.238651,0.937,616834,control
1690207260,           2023-07-24 14:01:00,           2023-07-24 17:01:00,3.52,20.79,6.880983,97.214569,0.936,616834,control
1690207860,           2023-07-24 14:11:00,           2023-07-24 17:11:00,3.52,20.698,6.897265,97.284429,0.936,616834,control
1690208460,           2023-07-24 14:21:00,           2023-07-24 17:21:00,3.52,20.622,6.901877,97.2171,0.936,616834,control
1690209060,           2023-07-24 14:31:00,           2023-07-24 17:31:00,3.52,20.53,6.909453,97.163422,0.936,616834,control
1690209660,           2023-07-24 14:41:00,           2023-07-24 17:41:00,3.53,20.472,6.91981,97.207823,0.936,616834,control
1690210260,           2023-07-24 14:51:00,           2023-07-24 17:51:00,3.53,20.421,6.926299,97.209879,0.936,616834,control
1690210860,           2023-07-24 15:01:00,           2023-07-24 18:01:00,3.53,20.388,6.927475,97.168734,0.936,616834,control
1690211460,           2023-07-24 15:11:00,           2023-07-24 18:11:00,3.53,20.363,6.923218,97.065375,0.936,616834,control
1690212060,           2023-07-24 15:21:00,           2023-07-24 18:21:00,3.53,20.296,6.935038,97.113929,0.936,616834,control
1690212660,           2023-07-24 15:31:00,           2023-07-24 18:31:00,3.53,20.22,6.950692,97.19997,0.937,616834,control
1690213260,           2023-07-24 15:41:00,           2023-07-24 18:41:00,3.53,20.162,6.964984,97.298004,0.937,616834,control
1690213860,           2023-07-24 15:51:00,           2023-07-24 18:51:00,3.53,20.086,6.959305,97.085372,0.936,616834,control
1690214460,           2023-07-24 16:01:00,           2023-07-24 19:01:00,3.52,19.994,6.971589,97.095129,0.936,616834,control
1690215060,           2023-07-24 16:11:00,           2023-07-24 19:11:00,3.52,19.919,6.984078,97.13712,0.936,616834,control
1690215660,           2023-07-24 16:21:00,           2023-07-24 19:21:00,3.52,19.844,6.989458,97.079915,0.936,616834,control
1690216260,           2023-07-24 16:31:00,           2023-07-24 19:31:00,3.52,19.81,6.994559,97.090872,0.936,616834,control
1690216860,           2023-07-24 16:41:00,           2023-07-24 19:41:00,3.52,19.76,7.013665,97.267786,0.937,616834,control
1690217460,           2023-07-24 16:51:00,           2023-07-24 19:51:00,3.52,19.709,7.018549,97.245397,0.937,616834,control
1690218060,           2023-07-24 17:01:00,           2023-07-24 20:01:00,3.52,19.718,7.016295,97.230058,0.937,616834,control
1690218660,           2023-07-24 17:11:00,           2023-07-24 20:11:00,3.52,19.693,7.009667,97.094092,0.936,616834,control
1690219260,           2023-07-24 17:21:00,           2023-07-24 20:21:00,3.52,19.684,7.005608,97.021996,0.935,616834,control
1690219860,           2023-07-24 17:31:00,           2023-07-24 20:31:00,3.52,19.667,7.027491,97.294983,0.937,616834,control
1690220460,           2023-07-24 17:41:00,           2023-07-24 20:41:00,3.52,19.642,7.026387,97.235477,0.936,616834,control
1690221060,           2023-07-24 17:51:00,           2023-07-24 20:51:00,3.52,19.642,7.019284,97.137194,0.936,616834,control
1690221660,           2023-07-24 18:01:00,           2023-07-24 21:01:00,3.52,19.651,7.020187,97.165587,0.936,616834,control
1690222260,           2023-07-24 18:11:00,           2023-07-24 21:11:00,3.52,19.617,7.026071,97.186902,0.936,616834,control
1690222860,           2023-07-24 18:21:00,           2023-07-24 21:21:00,3.52,19.609,7.018869,97.07314,0.936,616834,control
1690223460,           2023-07-24 18:31:00,           2023-07-24 21:31:00,3.52,19.592,7.034436,97.258336,0.937,616834,control
1690224060,           2023-07-24 18:41:00,           2023-07-24 21:41:00,3.53,19.592,7.0226,97.094694,0.936,616834,control
1690224660,           2023-07-24 18:51:00,           2023-07-24 21:51:00,3.53,19.584,7.028811,97.166421,0.936,616834,control
1690225260,           2023-07-24 19:01:00,           2023-07-24 22:01:00,3.52,19.558,7.03085,97.148598,0.936,616834,control
1690225860,           2023-07-24 19:11:00,           2023-07-24 22:11:00,3.52,19.533,7.031323,97.110898,0.936,616834,control
1690226460,           2023-07-24 19:21:00,           2023-07-24 22:21:00,3.52,19.55,7.02996,97.122146,0.936,616834,control
1690227060,           2023-07-24 19:31:00,           2023-07-24 22:31:00,3.52,19.533,7.025011,97.023725,0.936,616834,control
1690227660,           2023-07-24 19:41:00,           2023-07-24 22:41:00,3.52,19.558,7.034006,97.192207,0.936,616834,control
1690228260,           2023-07-24 19:51:00,           2023-07-24 22:51:00,3.52,19.525,7.035955,97.160715,0.936,616834,control
1690228860,           2023-07-24 20:01:00,           2023-07-24 23:01:00,3.52,19.525,7.033588,97.12803,0.936,616834,control
1690229460,           2023-07-24 20:11:00,           2023-07-24 23:11:00,3.52,19.542,7.026703,97.063002,0.936,616834,control
1690230060,           2023-07-24 20:21:00,           2023-07-24 23:21:00,3.52,19.533,7.039212,97.219864,0.937,616834,control
1690230660,           2023-07-24 20:31:00,           2023-07-24 23:31:00,3.52,19.517,7.043744,97.254085,0.937,616834,control
1690231260,           2023-07-24 20:41:00,           2023-07-24 23:41:00,3.52,19.525,7.026488,97.029976,0.936,616834,control
1690231860,           2023-07-24 20:51:00,           2023-07-24 23:51:00,3.52,19.525,7.035166,97.14982,0.936,616834,control
1690232460,           2023-07-24 21:01:00,           2023-07-25 00:01:00,3.53,19.517,7.031909,97.090688,0.936,616834,control
1690233060,           2023-07-24 21:11:00,           2023-07-25 00:11:00,3.52,19.508,7.040474,97.192994,0.937,616834,control
1690233660,           2023-07-24 21:21:00,           2023-07-25 00:21:00,3.52,19.517,7.028754,97.047115,0.936,616834,control
1690234260,           2023-07-24 21:31:00,           2023-07-25 00:31:00,3.52,19.508,7.031007,97.0623,0.936,616834,control
1690234860,           2023-07-24 21:41:00,           2023-07-25 00:41:00,3.52,19.5,7.030116,97.03586,0.936,616834,control
1690235460,           2023-07-24 21:51:00,           2023-07-25 00:51:00,3.52,19.508,7.030218,97.051409,0.936,616834,control
1690236060,           2023-07-24 22:01:00,           2023-07-25 01:01:00,3.52,19.508,7.030218,97.051409,0.936,616834,control
1690236660,           2023-07-24 22:11:00,           2023-07-25 01:11:00,3.52,19.508,7.026273,96.996953,0.936,616834,control
1690237260,           2023-07-24 22:21:00,           2023-07-25 01:21:00,3.52,19.517,7.028754,97.047115,0.936,616834,control
1690237860,           2023-07-24 22:31:00,           2023-07-25 01:31:00,3.52,19.5,7.029328,97.02497,0.936,616834,control
1690238460,           2023-07-24 22:41:00,           2023-07-25 01:41:00,3.52,19.508,7.023117,96.953388,0.936,616834,control
1690239060,           2023-07-24 22:51:00,           2023-07-25 01:51:00,3.52,19.491,7.020536,96.887719,0.936,616834,control
1690239660,           2023-07-24 23:01:00,           2023-07-25 02:01:00,3.52,19.491,7.030003,97.018368,0.936,616834,control
1690240260,           2023-07-24 23:11:00,           2023-07-25 02:11:00,3.52,19.475,7.032956,97.03081,0.936,616834,control
1690240860,           2023-07-24 23:21:00,           2023-07-25 02:21:00,3.52,19.491,7.019747,96.876831,0.935,616834,control
1690241460,           2023-07-24 23:31:00,           2023-07-25 02:31:00,3.52,19.475,7.034533,97.052578,0.937,616834,control
1690242060,           2023-07-24 23:41:00,           2023-07-25 02:41:00,3.52,19.483,7.032268,97.035478,0.936,616834,control
1690242660,           2023-07-24 23:51:00,           2023-07-25 02:51:00,3.52,19.466,7.035208,97.045958,0.936,616834,control
1690243260,           2023-07-25 00:01:00,           2023-07-25 03:01:00,3.52,19.483,7.028324,96.981049,0.936,616834,control
1690243860,           2023-07-25 00:11:00,           2023-07-25 03:11:00,3.52,19.483,7.036213,97.089907,0.936,616834,control
1690244460,           2023-07-25 00:21:00,           2023-07-25 03:21:00,3.52,19.483,7.03069,97.013707,0.936,616834,control
1690245060,           2023-07-25 00:31:00,           2023-07-25 03:31:00,3.52,19.483,7.034635,97.068135,0.936,616834,control
1690245660,           2023-07-25 00:41:00,           2023-07-25 03:41:00,3.52,19.475,7.042422,97.161418,0.937,616834,control
1690246260,           2023-07-25 00:51:00,           2023-07-25 03:51:00,3.52,19.5,7.038006,97.144754,0.937,616834,control
1690246860,           2023-07-25 01:01:00,           2023-07-25 04:01:00,3.52,19.466,7.028897,96.958902,0.935,616834,control
1690247460,           2023-07-25 01:11:00,           2023-07-25 04:11:00,3.52,19.483,7.035424,97.079021,0.936,616834,control
1690248060,           2023-07-25 01:21:00,           2023-07-25 04:21:00,3.52,19.433,7.034001,96.970909,0.936,616834,control
1690248660,           2023-07-25 01:31:00,           2023-07-25 04:31:00,3.52,19.458,7.038262,97.073921,0.936,616834,control
1690249260,           2023-07-25 01:41:00,           2023-07-25 04:41:00,3.52,19.458,7.040629,97.106562,0.937,616834,control
1690249860,           2023-07-25 01:51:00,           2023-07-25 04:51:00,3.52,19.458,7.046151,97.182724,0.937,616834,control
1690250460,           2023-07-25 02:01:00,           2023-07-25 05:01:00,3.52,19.458,7.042996,97.139203,0.937,616834,control
1690251060,           2023-07-25 02:11:00,           2023-07-25 05:11:00,3.52,19.475,7.039267,97.117882,0.936,616834,control
1690251660,           2023-07-25 02:21:00,           2023-07-25 05:21:00,3.52,19.475,7.034533,97.052578,0.936,616834,control
1690252260,           2023-07-25 02:31:00,           2023-07-25 05:31:00,3.52,19.475,7.031378,97.009042,0.936,616834,control
1690252860,           2023-07-25 02:41:00,           2023-07-25 05:41:00,3.52,19.458,7.034318,97.01952,0.936,616834,control
1690253460,           2023-07-25 02:51:00,           2023-07-25 05:51:00,3.52,19.466,7.032053,97.00243,0.936,616834,control
1690254060,           2023-07-25 03:01:00,           2023-07-25 06:01:00,3.52,19.466,7.032842,97.013312,0.936,616834,control
1690254660,           2023-07-25 03:11:00,           2023-07-25 06:11:00,3.52,19.466,7.038364,97.089486,0.936,616834,control
1690255260,           2023-07-25 03:21:00,           2023-07-25 06:21:00,3.52,19.449,7.042093,97.110802,0.936,616834,control
1690255860,           2023-07-25 03:31:00,           2023-07-25 06:31:00,3.52,19.449,7.033415,96.991141,0.935,616834,control
1690256460,           2023-07-25 03:41:00,           2023-07-25 06:41:00,3.52,19.458,7.044573,97.160963,0.937,616834,control
1690257060,           2023-07-25 03:51:00,           2023-07-25 06:51:00,3.52,19.441,7.04988,97.203995,0.936,616834,control
1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,3.52,19.449,7.049192,97.208707,0.937,616834,control
1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,3.52,19.458,7.051673,97.258886,0.937,616834,control
1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,3.52,19.449,7.042881,97.121681,0.936,616834,control
1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,3.52,19.433,7.045834,97.134031,0.936,616834,control
1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,3.52,19.449,7.048403,97.197829,0.937,616834,control
1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,3.52,19.433,7.049778,97.188406,0.936,616834,control
1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,3.52,19.441,7.04278,97.106106,0.936,616834,control
1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,3.52,19.433,7.045045,97.123157,0.936,616834,control
1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,3.52,19.458,7.03984,97.095682,0.936,616834,control
1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,3.52,19.449,7.052348,97.252221,0.937,616834,control
1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,3.52,19.475,7.037689,97.096114,0.936,616834,control
1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,3.52,19.902,7.001235,97.345765,0.938,616834,control
1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,3.52,21.024,6.894086,97.807056,0.938,616834,control
1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,3.52,22.186,6.764458,97.956576,0.936,616834,control
1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,3.52,23.458,6.626458,98.097622,0.939,616834,control
1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,3.52,24.322,6.543635,98.310931,0.939,616834,control
1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,3.51,26.436,6.336761,98.629226,0.94,616834,control
1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,3.51,29.049,6.092881,98.939863,0.939,616834,control
1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,3.51,29.642,6.022845,98.729876,0.938,616834,control
1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,3.51,30.15,5.969542,98.645433,0.937,616834,control
1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,3.51,30.626,5.914233,98.465938,0.936,616834,control
1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,3.51,31.155,5.858448,98.347765,0.937,616834,control
1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,3.51,31.86,5.766156,97.865134,0.933,616834,control
1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,3.51,35.039,5.341184,95.160081,0.926,616834,control
1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,3.51,34.656,6.262527,110.9323,0.929,616834,control
1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,3.51,34.273,6.552368,115.395841,0.931,616834,control
1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,3.52,34.415,6.71189,118.459712,0.931,616834,control
1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,3.52,34.584,6.757837,119.575886,0.93,616834,control
1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,3.52,34.575,6.821561,120.687028,0.93,616834,control
1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,3.52,34.736,6.820608,120.964013,0.93,616834,control
1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,3.52,34.852,6.843481,121.582279,0.929,616834,control
1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,3.52,34.95,6.899324,122.755635,0.929,616834,control
1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,3.52,35.057,7.016685,125.045178,0.928,616834,control
1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,3.52,34.584,6.688376,118.346828,0.93,616834,control
1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,3.53,34.575,6.744832,119.329549,0.929,616834,control
1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,3.53,34.567,6.730222,119.056666,0.93,616834,control
1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,3.53,34.549,6.699369,118.478639,0.93,616834,control
1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,3.53,34.522,6.63371,117.269567,0.93,616834,control
1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,3.53,34.54,6.701711,118.50393,0.93,616834,control
1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,3.53,34.531,6.494072,114.816694,0.93,616834,control
1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,3.53,34.691,6.755574,119.72925,0.93,616834,control
1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,3.53,34.816,6.847191,121.582163,0.93,616834,control
1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,3.53,34.932,6.881381,122.403181,0.929,616834,control
1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,3.53,35.021,6.96786,124.107758,0.93,616834,control
1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,3.53,35.111,7.402722,132.032079,0.928,616834,control
1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,3.53,35.325,7.39512,132.321695,0.929,616834,control
1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,3.53,35.433,7.392941,132.49749,0.927,616834,control
1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,3.53,35.477,7.454826,133.694902,0.927,616834,control
1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,3.53,35.549,7.604337,136.523664,0.927,616834,control
1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,3.53,35.711,7.78553,140.11663,0.926,616834,control
1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,3.54,35.585,7.682338,137.998545,0.928,616834,control
1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,3.54,35.63,7.664999,137.780036,0.928,616834,control
1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,3.54,35.764,7.746434,139.523755,0.926,616834,control
1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,3.54,35.836,7.828876,141.160774,0.927,616834,control
1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,3.54,35.8,7.648104,137.826996,0.926,616834,control
1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,3.54,35.549,7.595441,136.363953,0.926,616834,control
1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,3.54,35.54,7.570282,135.893897,0.927,616834,control
1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,3.54,35.424,7.464817,133.767581,0.928,616834,control
1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,3.54,35.325,7.326399,131.092074,0.928,616834,control
1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,3.54,35.218,7.061028,126.140673,0.927,616834,control
1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,3.54,35.146,7.112084,126.915209,0.93,616834,control
1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,3.54,35.12,7.058493,125.909612,0.93,616834,control
1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,3.54,35.084,7.054923,125.777744,0.929,616834,control
1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,3.54,35.182,7.236905,129.212615,0.93,616834,control
1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,3.54,35.182,7.163348,127.899273,0.929,616834,control
1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,3.54,35.039,6.921153,123.309265,0.929,616834,control
1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,3.54,34.968,6.858276,122.058409,0.93,616834,control
1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,3.54,34.968,6.876862,122.389191,0.929,616834,control
1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,3.54,34.878,6.811398,121.059757,0.93,616834,control
1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,3.54,34.878,6.725751,119.537534,0.93,616834,control
1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,3.54,34.843,6.746443,119.842035,0.93,616834,control
1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,3.54,34.825,6.828691,121.270127,0.931,616834,control
1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,3.55,34.567,6.050981,107.040987,0.93,616834,control
1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,3.55,34.584,6.536533,115.660051,0.93,616834,control
1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,3.54,34.78,7.439045,132.01968,0.929,616834,control
1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,3.55,34.638,7.133115,126.319253,0.931,616834,control
1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,3.55,34.353,6.458606,113.882488,0.932,616834,control
1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,3.54,34.131,5.83191,102.486728,0.931,616834,control
1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,3.54,34.034,5.449395,95.623759,0.931,616834,control
1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,3.54,33.98,5.538576,97.108987,0.931,616834,control
1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,3.54,33.936,5.401867,94.648748,0.933,616834,control
1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,3.54,34.016,6.077961,106.624432,0.933,616834,control
1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,3.54,33.936,5.785178,101.364935,0.933,616834,control
1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,3.55,33.794,5.405665,94.511015,0.932,616834,control
1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,3.55,33.715,4.992845,87.188497,0.932,616834,control
1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,3.55,33.67,4.994958,87.165655,0.933,616834,control
1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,3.55,33.67,5.093373,88.883067,0.932,616834,control
1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,3.55,33.732,5.525414,96.51356,0.933,616834,control
1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,3.55,33.794,5.749368,100.520223,0.933,616834,control
1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,3.55,33.768,5.694303,99.518103,0.933,616834,control
1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,3.55,33.759,5.595,97.769207,0.933,616834,control
1690312260,           2023-07-25 19:11:00,           2023-07-25 22:11:00,3.55,33.759,5.917711,103.408382,0.934,616834,control
1690312860,           2023-07-25 19:21:00,           2023-07-25 22:21:00,3.55,33.724,5.845629,102.094389,0.934,616834,control
1690313460,           2023-07-25 19:31:00,           2023-07-25 22:31:00,3.55,33.715,5.864919,102.417252,0.934,616834,control
1690314060,           2023-07-25 19:41:00,           2023-07-25 22:41:00,3.55,33.662,5.902408,102.988764,0.934,616834,control
1690314660,           2023-07-25 19:51:00,           2023-07-25 22:51:00,3.55,33.653,5.844256,101.960113,0.933,616834,control
1690315260,           2023-07-25 20:01:00,           2023-07-25 23:01:00,3.55,33.609,5.851164,102.012228,0.933,616834,control
1690315860,           2023-07-25 20:11:00,           2023-07-25 23:11:00,3.55,33.6,5.783338,100.815877,0.932,616834,control
1690316460,           2023-07-25 20:21:00,           2023-07-25 23:21:00,3.55,33.609,5.62612,98.088681,0.933,616834,control
1690317060,           2023-07-25 20:31:00,           2023-07-25 23:31:00,3.55,33.653,5.36026,93.516212,0.933,616834,control
1690317660,           2023-07-25 20:41:00,           2023-07-25 23:41:00,3.55,33.706,5.524411,96.45786,0.934,616834,control
1690318260,           2023-07-25 20:51:00,           2023-07-25 23:51:00,3.55,33.759,5.606295,97.966578,0.933,616834,control
1690318860,           2023-07-25 21:01:00,           2023-07-26 00:01:00,3.55,33.732,5.811002,101.501997,0.934,616834,control
1690319460,           2023-07-25 21:11:00,           2023-07-26 00:11:00,3.55,33.803,5.593722,97.812332,0.933,616834,control
1690320060,           2023-07-25 21:21:00,           2023-07-26 00:21:00,3.55,33.856,5.27944,92.391228,0.932,616834,control
1690320660,           2023-07-25 21:31:00,           2023-07-26 00:31:00,3.55,33.794,5.124086,89.587979,0.932,616834,control
1690321260,           2023-07-25 21:41:00,           2023-07-26 00:41:00,3.55,33.617,5.077679,88.537673,0.933,616834,control
