MiniDOT Logger Concatenated Data File,,,,,,,,,
Sensor:             7450-449637,,,,,,,,,
Concatenation Date: 2023Aug09 10:55:10 AST,,,,,,,,,
,,,,,,,,,
DO concentration compensated for salinity: 40.0 (ppt),,,,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,,,
,,,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,          Arabia Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q,,
1690257660,           2023-07-25 04:01:00,           2023-07-25 07:01:00,3.5,19.072,6.922989,94.812022,0.899,449637,hand_clean
1690258260,           2023-07-25 04:11:00,           2023-07-25 07:11:00,3.5,19.088,6.921613,94.821018,0.9,449637,hand_clean
1690258860,           2023-07-25 04:21:00,           2023-07-25 07:21:00,3.5,19.088,6.915306,94.734621,0.899,449637,hand_clean
1690259460,           2023-07-25 04:31:00,           2023-07-25 07:31:00,3.5,19.105,6.911578,94.713077,0.899,449637,hand_clean
1690260060,           2023-07-25 04:41:00,           2023-07-25 07:41:00,3.5,19.072,6.919047,94.758041,0.899,449637,hand_clean
1690260660,           2023-07-25 04:51:00,           2023-07-25 07:51:00,3.5,19.08,6.919147,94.77333,0.899,449637,hand_clean
1690261260,           2023-07-25 05:01:00,           2023-07-25 08:01:00,3.5,19.072,6.920624,94.779633,0.899,449637,hand_clean
1690261860,           2023-07-25 05:11:00,           2023-07-25 08:11:00,3.5,19.088,6.920036,94.799419,0.899,449637,hand_clean
1690262460,           2023-07-25 05:21:00,           2023-07-25 08:21:00,3.5,19.088,6.919248,94.788619,0.899,449637,hand_clean
1690263060,           2023-07-25 05:31:00,           2023-07-25 08:31:00,3.5,19.08,6.923089,94.827319,0.899,449637,hand_clean
1690263660,           2023-07-25 05:41:00,           2023-07-25 08:41:00,3.5,19.055,6.926716,94.833479,0.899,449637,hand_clean
1690264260,           2023-07-25 05:51:00,           2023-07-25 08:51:00,3.5,19.332,6.893911,94.864474,0.899,449637,hand_clean
1690264860,           2023-07-25 06:01:00,           2023-07-25 09:01:00,3.5,20.237,6.784219,94.901049,0.899,449637,hand_clean
1690265460,           2023-07-25 06:11:00,           2023-07-25 09:11:00,3.5,21.317,6.673619,95.173395,0.899,449637,hand_clean
1690266060,           2023-07-25 06:21:00,           2023-07-25 09:21:00,3.5,22.488,6.55143,95.373231,0.899,449637,hand_clean
1690266660,           2023-07-25 06:31:00,           2023-07-25 09:31:00,3.5,23.61,6.431878,95.46572,0.899,449637,hand_clean
1690267260,           2023-07-25 06:41:00,           2023-07-25 09:41:00,3.5,25.535,6.269544,96.135322,0.899,449637,hand_clean
1690267860,           2023-07-25 06:51:00,           2023-07-25 09:51:00,3.49,28.275,6.021764,96.578448,0.898,449637,hand_clean
1690268460,           2023-07-25 07:01:00,           2023-07-25 10:01:00,3.49,30.538,5.815497,96.688442,0.897,449637,hand_clean
1690269060,           2023-07-25 07:11:00,           2023-07-25 10:11:00,3.48,32.597,5.619883,96.473724,0.895,449637,hand_clean
1690269660,           2023-07-25 07:21:00,           2023-07-25 10:21:00,3.48,34.082,5.475578,96.153236,0.892,449637,hand_clean
1690270260,           2023-07-25 07:31:00,           2023-07-25 10:31:00,3.48,35.25,5.341063,95.460553,0.888,449637,hand_clean
1690270860,           2023-07-25 07:41:00,           2023-07-25 10:41:00,3.48,36.33,5.198058,94.419637,0.883,449637,hand_clean
1690271460,           2023-07-25 07:51:00,           2023-07-25 10:51:00,3.48,36.456,5.16733,94.038037,0.884,449637,hand_clean
1690272060,           2023-07-25 08:01:00,           2023-07-25 11:01:00,3.48,36.438,5.208502,94.761872,0.886,449637,hand_clean
1690272660,           2023-07-25 08:11:00,           2023-07-25 11:11:00,3.49,34.527,6.424582,113.581228,0.894,449637,hand_clean
1690273260,           2023-07-25 08:21:00,           2023-07-25 11:21:00,3.49,34.473,6.62116,116.960995,0.896,449637,hand_clean
1690273860,           2023-07-25 08:31:00,           2023-07-25 11:31:00,3.49,34.598,6.690117,118.402684,0.896,449637,hand_clean
1690274460,           2023-07-25 08:41:00,           2023-07-25 11:41:00,3.5,34.562,6.740676,119.23259,0.895,449637,hand_clean
1690275060,           2023-07-25 08:51:00,           2023-07-25 11:51:00,3.5,34.723,6.743746,119.577385,0.894,449637,hand_clean
1690275660,           2023-07-25 09:01:00,           2023-07-25 12:01:00,3.5,34.839,6.848209,121.64244,0.894,449637,hand_clean
1690276260,           2023-07-25 09:11:00,           2023-07-25 12:11:00,3.5,34.991,6.787372,120.838378,0.894,449637,hand_clean
1690276860,           2023-07-25 09:21:00,           2023-07-25 12:21:00,3.5,35.08,6.922339,123.406551,0.894,449637,hand_clean
1690277460,           2023-07-25 09:31:00,           2023-07-25 12:31:00,3.5,34.687,6.690107,118.561813,0.895,449637,hand_clean
1690278060,           2023-07-25 09:41:00,           2023-07-25 12:41:00,3.5,34.58,6.669764,118.010359,0.895,449637,hand_clean
1690278660,           2023-07-25 09:51:00,           2023-07-25 12:51:00,3.5,34.625,6.679051,118.255076,0.895,449637,hand_clean
1690279260,           2023-07-25 10:01:00,           2023-07-25 13:01:00,3.5,34.544,6.593524,116.597951,0.896,449637,hand_clean
1690279860,           2023-07-25 10:11:00,           2023-07-25 13:11:00,3.51,34.535,6.570023,116.166561,0.895,449637,hand_clean
1690280460,           2023-07-25 10:21:00,           2023-07-25 13:21:00,3.51,34.58,6.610804,116.967157,0.895,449637,hand_clean
1690281060,           2023-07-25 10:31:00,           2023-07-25 13:31:00,3.51,34.553,6.449843,114.07266,0.895,449637,hand_clean
1690281660,           2023-07-25 10:41:00,           2023-07-25 13:41:00,3.51,34.714,6.669346,118.242077,0.895,449637,hand_clean
1690282260,           2023-07-25 10:51:00,           2023-07-25 13:51:00,3.51,34.901,6.830191,121.435879,0.895,449637,hand_clean
1690282860,           2023-07-25 11:01:00,           2023-07-25 14:01:00,3.5,35.08,7.05731,125.812726,0.895,449637,hand_clean
1690283460,           2023-07-25 11:11:00,           2023-07-25 14:11:00,3.5,35.197,7.09559,126.718068,0.894,449637,hand_clean
1690284060,           2023-07-25 11:21:00,           2023-07-25 14:21:00,3.51,35.08,6.93527,123.637082,0.894,449637,hand_clean
1690284660,           2023-07-25 11:31:00,           2023-07-25 14:31:00,3.51,35.304,7.258286,129.832328,0.893,449637,hand_clean
1690285260,           2023-07-25 11:41:00,           2023-07-25 14:41:00,3.51,35.474,7.493611,134.384419,0.893,449637,hand_clean
1690285860,           2023-07-25 11:51:00,           2023-07-25 14:51:00,3.51,35.591,7.508516,134.888294,0.892,449637,hand_clean
1690286460,           2023-07-25 12:01:00,           2023-07-25 15:01:00,3.51,35.681,7.71728,138.82589,0.893,449637,hand_clean
1690287060,           2023-07-25 12:11:00,           2023-07-25 15:11:00,3.51,35.663,7.785039,140.007035,0.893,449637,hand_clean
1690287660,           2023-07-25 12:21:00,           2023-07-25 15:21:00,3.51,35.807,7.970151,143.645692,0.893,449637,hand_clean
1690288260,           2023-07-25 12:31:00,           2023-07-25 15:31:00,3.51,35.879,7.943395,143.317864,0.892,449637,hand_clean
1690288860,           2023-07-25 12:41:00,           2023-07-25 15:41:00,3.51,35.942,7.969942,143.932461,0.893,449637,hand_clean
1690289460,           2023-07-25 12:51:00,           2023-07-25 15:51:00,3.51,35.933,7.936674,143.312366,0.893,449637,hand_clean
1690290060,           2023-07-25 13:01:00,           2023-07-25 16:01:00,3.51,35.924,7.909071,142.794705,0.893,449637,hand_clean
1690290660,           2023-07-25 13:11:00,           2023-07-25 16:11:00,3.52,35.654,7.549579,135.754172,0.894,449637,hand_clean
1690291260,           2023-07-25 13:21:00,           2023-07-25 16:21:00,3.52,35.385,7.191955,128.802496,0.894,449637,hand_clean
1690291860,           2023-07-25 13:31:00,           2023-07-25 16:31:00,3.51,35.241,6.998997,125.075794,0.894,449637,hand_clean
1690292460,           2023-07-25 13:41:00,           2023-07-25 16:41:00,3.52,35.421,7.338649,131.500765,0.895,449637,hand_clean
1690293060,           2023-07-25 13:51:00,           2023-07-25 16:51:00,3.52,35.367,7.22655,129.38708,0.895,449637,hand_clean
1690293660,           2023-07-25 14:01:00,           2023-07-25 17:01:00,3.52,35.376,7.172464,128.436075,0.895,449637,hand_clean
1690294260,           2023-07-25 14:11:00,           2023-07-25 17:11:00,3.52,35.367,7.186932,128.677753,0.895,449637,hand_clean
1690294860,           2023-07-25 14:21:00,           2023-07-25 17:21:00,3.52,35.313,7.179952,128.448498,0.895,449637,hand_clean
1690295460,           2023-07-25 14:31:00,           2023-07-25 17:31:00,3.52,35.304,7.215438,129.065887,0.896,449637,hand_clean
1690296060,           2023-07-25 14:41:00,           2023-07-25 17:41:00,3.52,35.259,7.291807,130.343723,0.895,449637,hand_clean
1690296660,           2023-07-25 14:51:00,           2023-07-25 17:51:00,3.52,34.982,6.773553,120.575999,0.896,449637,hand_clean
1690297260,           2023-07-25 15:01:00,           2023-07-25 18:01:00,3.52,34.785,6.501129,115.383321,0.895,449637,hand_clean
1690297860,           2023-07-25 15:11:00,           2023-07-25 18:11:00,3.52,34.83,6.970127,123.791207,0.894,449637,hand_clean
1690298460,           2023-07-25 15:21:00,           2023-07-25 18:21:00,3.52,34.946,7.137667,126.988684,0.895,449637,hand_clean
1690299060,           2023-07-25 15:31:00,           2023-07-25 18:31:00,3.52,34.973,7.176712,127.735316,0.895,449637,hand_clean
1690299660,           2023-07-25 15:41:00,           2023-07-25 18:41:00,3.52,34.946,7.177262,127.693138,0.897,449637,hand_clean
1690300260,           2023-07-25 15:51:00,           2023-07-25 18:51:00,3.52,34.785,6.785508,120.430535,0.897,449637,hand_clean
1690300860,           2023-07-25 16:01:00,           2023-07-25 19:01:00,3.52,34.723,6.578141,116.640949,0.896,449637,hand_clean
1690301460,           2023-07-25 16:11:00,           2023-07-25 19:11:00,3.53,34.607,6.465657,114.445713,0.897,449637,hand_clean
1690302060,           2023-07-25 16:21:00,           2023-07-25 19:21:00,3.52,34.785,7.279131,129.191466,0.897,449637,hand_clean
1690302660,           2023-07-25 16:31:00,           2023-07-25 19:31:00,3.53,34.571,6.8401,121.007715,0.898,449637,hand_clean
1690303260,           2023-07-25 16:41:00,           2023-07-25 19:41:00,3.53,34.322,6.420388,113.155477,0.898,449637,hand_clean
1690303860,           2023-07-25 16:51:00,           2023-07-25 19:51:00,3.52,34.171,6.258442,110.049114,0.899,449637,hand_clean
1690304460,           2023-07-25 17:01:00,           2023-07-25 20:01:00,3.52,34.046,5.974094,104.850051,0.898,449637,hand_clean
1690305060,           2023-07-25 17:11:00,           2023-07-25 20:11:00,3.52,34.037,6.06845,106.491516,0.9,449637,hand_clean
1690305660,           2023-07-25 17:21:00,           2023-07-25 20:21:00,3.52,33.966,5.883868,103.141135,0.899,449637,hand_clean
1690306260,           2023-07-25 17:31:00,           2023-07-25 20:31:00,3.52,34.028,6.166031,108.189133,0.9,449637,hand_clean
1690306860,           2023-07-25 17:41:00,           2023-07-25 20:41:00,3.52,33.877,5.762121,100.870442,0.899,449637,hand_clean
1690307460,           2023-07-25 17:51:00,           2023-07-25 20:51:00,3.53,33.78,5.520934,96.505791,0.9,449637,hand_clean
1690308060,           2023-07-25 18:01:00,           2023-07-25 21:01:00,3.53,33.718,5.288129,92.349175,0.899,449637,hand_clean
1690308660,           2023-07-25 18:11:00,           2023-07-25 21:11:00,3.53,33.691,5.240339,91.476977,0.899,449637,hand_clean
1690309260,           2023-07-25 18:21:00,           2023-07-25 21:21:00,3.53,33.682,5.330624,93.040272,0.9,449637,hand_clean
1690309860,           2023-07-25 18:31:00,           2023-07-25 21:31:00,3.53,33.709,5.499425,96.025986,0.9,449637,hand_clean
1690310460,           2023-07-25 18:41:00,           2023-07-25 21:41:00,3.53,33.762,5.553877,97.05504,0.9,449637,hand_clean
1690311060,           2023-07-25 18:51:00,           2023-07-25 21:51:00,3.53,33.762,5.654725,98.81737,0.9,449637,hand_clean
1690311660,           2023-07-25 19:01:00,           2023-07-25 22:01:00,3.53,33.744,5.664267,98.957012,0.901,449637,hand_clean
1690312260,           2023-07-25 19:11:00,           2023-07-25 22:11:00,3.53,33.762,5.762833,100.706588,0.901,449637,hand_clean
1690312860,           2023-07-25 19:21:00,           2023-07-25 22:21:00,3.53,33.744,5.789315,101.141649,0.901,449637,hand_clean
